date,type,num,quarter,year,month,weekday
2014-10-23,MISDEMEANOR,678.0,4,2014,10,3
2014-10-23,VIOLATION,144.0,4,2014,10,3
2014-10-24,MISDEMEANOR,867.0,4,2014,10,4
2014-10-24,FELONY,480.0,4,2014,10,4
2014-10-24,VIOLATION,198.0,4,2014,10,4
2014-10-25,FELONY,467.0,4,2014,10,5
2014-10-25,MISDEMEANOR,891.0,4,2014,10,5
2014-10-25,VIOLATION,191.0,4,2014,10,5
2014-10-26,MISDEMEANOR,761.0,4,2014,10,6
2014-10-26,VIOLATION,167.0,4,2014,10,6
2014-10-26,FELONY,386.0,4,2014,10,6
2014-10-27,MISDEMEANOR,703.0,4,2014,10,0
2014-10-27,FELONY,449.0,4,2014,10,0
2014-10-27,VIOLATION,187.0,4,2014,10,0
2014-10-28,VIOLATION,201.0,4,2014,10,1
2014-10-28,FELONY,419.0,4,2014,10,1
2014-10-28,MISDEMEANOR,805.0,4,2014,10,1
2014-10-29,MISDEMEANOR,718.0,4,2014,10,2
2014-10-29,VIOLATION,210.0,4,2014,10,2
2014-10-29,FELONY,431.0,4,2014,10,2
2014-10-30,VIOLATION,192.0,4,2014,10,3
2014-10-30,MISDEMEANOR,709.0,4,2014,10,3
2014-10-30,FELONY,435.0,4,2014,10,3
2014-10-31,VIOLATION,188.0,4,2014,10,4
2014-10-31,FELONY,528.0,4,2014,10,4
2014-10-31,MISDEMEANOR,799.0,4,2014,10,4
2014-11-01,FELONY,491.0,4,2014,11,5
2014-11-01,MISDEMEANOR,807.0,4,2014,11,5
2014-11-01,VIOLATION,166.0,4,2014,11,5
2014-11-02,VIOLATION,165.0,4,2014,11,6
2014-11-02,FELONY,347.0,4,2014,11,6
2014-11-02,MISDEMEANOR,646.0,4,2014,11,6
2014-11-03,VIOLATION,153.0,4,2014,11,0
2014-11-03,MISDEMEANOR,692.0,4,2014,11,0
2014-11-03,FELONY,414.0,4,2014,11,0
2014-11-04,VIOLATION,162.0,4,2014,11,1
2014-11-04,MISDEMEANOR,743.0,4,2014,11,1
2014-11-04,FELONY,431.0,4,2014,11,1
2014-11-05,VIOLATION,180.0,4,2014,11,2
2014-11-05,FELONY,448.0,4,2014,11,2
2014-11-05,MISDEMEANOR,764.0,4,2014,11,2
2014-11-06,FELONY,417.0,4,2014,11,3
2014-11-06,MISDEMEANOR,675.0,4,2014,11,3
2014-11-06,VIOLATION,156.0,4,2014,11,3
2014-11-07,VIOLATION,156.0,4,2014,11,4
2014-11-07,FELONY,485.0,4,2014,11,4
2014-11-07,MISDEMEANOR,800.0,4,2014,11,4
2014-11-08,VIOLATION,165.0,4,2014,11,5
2014-11-08,FELONY,431.0,4,2014,11,5
2014-11-08,MISDEMEANOR,804.0,4,2014,11,5
2014-11-09,FELONY,363.0,4,2014,11,6
2014-11-09,VIOLATION,174.0,4,2014,11,6
2014-11-09,MISDEMEANOR,693.0,4,2014,11,6
2014-11-10,VIOLATION,186.0,4,2014,11,0
2014-11-10,MISDEMEANOR,743.0,4,2014,11,0
2014-11-10,FELONY,413.0,4,2014,11,0
2014-11-11,VIOLATION,178.0,4,2014,11,1
2014-11-11,FELONY,397.0,4,2014,11,1
2014-11-11,MISDEMEANOR,736.0,4,2014,11,1
2014-11-12,VIOLATION,175.0,4,2014,11,2
2014-11-12,MISDEMEANOR,781.0,4,2014,11,2
2014-11-12,FELONY,423.0,4,2014,11,2
2014-11-13,MISDEMEANOR,689.0,4,2014,11,3
2014-11-13,VIOLATION,170.0,4,2014,11,3
2014-11-13,FELONY,377.0,4,2014,11,3
2014-11-14,FELONY,419.0,4,2014,11,4
2014-11-14,VIOLATION,155.0,4,2014,11,4
2014-11-14,MISDEMEANOR,735.0,4,2014,11,4
2014-11-15,VIOLATION,140.0,4,2014,11,5
2014-11-15,MISDEMEANOR,755.0,4,2014,11,5
2014-11-15,FELONY,388.0,4,2014,11,5
2014-11-16,VIOLATION,141.0,4,2014,11,6
2014-11-16,FELONY,370.0,4,2014,11,6
2014-11-16,MISDEMEANOR,663.0,4,2014,11,6
2014-11-17,FELONY,366.0,4,2014,11,0
2014-11-17,MISDEMEANOR,579.0,4,2014,11,0
2014-11-17,VIOLATION,136.0,4,2014,11,0
2014-11-18,VIOLATION,160.0,4,2014,11,1
2014-11-18,FELONY,376.0,4,2014,11,1
2014-11-18,MISDEMEANOR,667.0,4,2014,11,1
2014-11-19,FELONY,408.0,4,2014,11,2
2014-11-19,MISDEMEANOR,620.0,4,2014,11,2
2014-11-19,VIOLATION,149.0,4,2014,11,2
2014-11-20,VIOLATION,156.0,4,2014,11,3
2014-11-20,MISDEMEANOR,729.0,4,2014,11,3
2014-11-20,FELONY,440.0,4,2014,11,3
2014-11-21,MISDEMEANOR,763.0,4,2014,11,4
2014-11-21,FELONY,429.0,4,2014,11,4
2014-11-21,VIOLATION,184.0,4,2014,11,4
2014-11-22,MISDEMEANOR,813.0,4,2014,11,5
2014-11-22,FELONY,406.0,4,2014,11,5
2014-11-22,VIOLATION,116.0,4,2014,11,5
2014-11-23,MISDEMEANOR,680.0,4,2014,11,6
2014-11-23,VIOLATION,158.0,4,2014,11,6
2014-11-23,FELONY,359.0,4,2014,11,6
2014-11-24,FELONY,462.0,4,2014,11,0
2014-11-24,VIOLATION,175.0,4,2014,11,0
2014-11-24,MISDEMEANOR,656.0,4,2014,11,0
2014-11-25,VIOLATION,134.0,4,2014,11,1
2014-11-25,MISDEMEANOR,701.0,4,2014,11,1
2014-11-25,FELONY,408.0,4,2014,11,1
2014-11-26,VIOLATION,148.0,4,2014,11,2
2014-11-26,MISDEMEANOR,608.0,4,2014,11,2
2014-11-26,FELONY,382.0,4,2014,11,2
2014-11-27,MISDEMEANOR,445.0,4,2014,11,3
2014-11-27,FELONY,263.0,4,2014,11,3
2014-11-27,VIOLATION,113.0,4,2014,11,3
2014-11-28,FELONY,414.0,4,2014,11,4
2014-11-28,MISDEMEANOR,744.0,4,2014,11,4
2014-11-28,VIOLATION,130.0,4,2014,11,4
2014-11-29,FELONY,341.0,4,2014,11,5
2014-11-29,VIOLATION,120.0,4,2014,11,5
2014-11-29,MISDEMEANOR,693.0,4,2014,11,5
2014-11-30,FELONY,381.0,4,2014,11,6
2014-11-30,MISDEMEANOR,657.0,4,2014,11,6
2014-11-30,VIOLATION,173.0,4,2014,11,6
2014-12-01,VIOLATION,188.0,4,2014,12,0
2014-12-01,FELONY,450.0,4,2014,12,0
2014-12-01,MISDEMEANOR,756.0,4,2014,12,0
2014-12-02,VIOLATION,177.0,4,2014,12,1
2014-12-02,MISDEMEANOR,663.0,4,2014,12,1
2014-12-02,FELONY,361.0,4,2014,12,1
2014-12-03,FELONY,379.0,4,2014,12,2
2014-12-03,VIOLATION,181.0,4,2014,12,2
2014-12-03,MISDEMEANOR,623.0,4,2014,12,2
2014-12-04,FELONY,376.0,4,2014,12,3
2014-12-04,MISDEMEANOR,611.0,4,2014,12,3
2014-12-04,VIOLATION,153.0,4,2014,12,3
2014-12-05,FELONY,391.0,4,2014,12,4
2014-12-05,VIOLATION,178.0,4,2014,12,4
2014-12-05,MISDEMEANOR,670.0,4,2014,12,4
2014-12-06,MISDEMEANOR,648.0,4,2014,12,5
2014-12-06,FELONY,376.0,4,2014,12,5
2014-12-06,VIOLATION,147.0,4,2014,12,5
2014-12-07,MISDEMEANOR,595.0,4,2014,12,6
2014-12-07,FELONY,321.0,4,2014,12,6
2014-12-07,VIOLATION,139.0,4,2014,12,6
2014-12-08,MISDEMEANOR,554.0,4,2014,12,0
2014-12-08,VIOLATION,143.0,4,2014,12,0
2014-12-08,FELONY,356.0,4,2014,12,0
2014-12-09,VIOLATION,139.0,4,2014,12,1
2014-12-09,FELONY,359.0,4,2014,12,1
2014-12-09,MISDEMEANOR,553.0,4,2014,12,1
2014-12-10,MISDEMEANOR,659.0,4,2014,12,2
2014-12-10,VIOLATION,157.0,4,2014,12,2
2014-12-10,FELONY,369.0,4,2014,12,2
2014-12-11,VIOLATION,170.0,4,2014,12,3
2014-12-11,FELONY,396.0,4,2014,12,3
2014-12-11,MISDEMEANOR,695.0,4,2014,12,3
2014-12-12,FELONY,440.0,4,2014,12,4
2014-12-12,MISDEMEANOR,736.0,4,2014,12,4
2014-12-12,VIOLATION,181.0,4,2014,12,4
2014-12-13,FELONY,411.0,4,2014,12,5
2014-12-13,VIOLATION,126.0,4,2014,12,5
2014-12-13,MISDEMEANOR,775.0,4,2014,12,5
2014-12-14,VIOLATION,149.0,4,2014,12,6
2014-12-14,MISDEMEANOR,648.0,4,2014,12,6
2014-12-14,FELONY,390.0,4,2014,12,6
2014-12-15,VIOLATION,163.0,4,2014,12,0
2014-12-15,MISDEMEANOR,645.0,4,2014,12,0
2014-12-15,FELONY,405.0,4,2014,12,0
2014-12-16,FELONY,386.0,4,2014,12,1
2014-12-16,VIOLATION,152.0,4,2014,12,1
2014-12-16,MISDEMEANOR,660.0,4,2014,12,1
2014-12-17,MISDEMEANOR,714.0,4,2014,12,2
2014-12-17,VIOLATION,156.0,4,2014,12,2
2014-12-17,FELONY,445.0,4,2014,12,2
2014-12-18,FELONY,428.0,4,2014,12,3
2014-12-18,MISDEMEANOR,665.0,4,2014,12,3
2014-12-18,VIOLATION,160.0,4,2014,12,3
2014-12-19,MISDEMEANOR,704.0,4,2014,12,4
2014-12-19,FELONY,424.0,4,2014,12,4
2014-12-19,VIOLATION,159.0,4,2014,12,4
2014-12-20,VIOLATION,125.0,4,2014,12,5
2014-12-20,FELONY,440.0,4,2014,12,5
2014-12-20,MISDEMEANOR,658.0,4,2014,12,5
2014-12-21,VIOLATION,132.0,4,2014,12,6
2014-12-21,MISDEMEANOR,492.0,4,2014,12,6
2014-12-21,FELONY,367.0,4,2014,12,6
2014-12-22,MISDEMEANOR,485.0,4,2014,12,0
2014-12-22,FELONY,392.0,4,2014,12,0
2014-12-22,VIOLATION,155.0,4,2014,12,0
2014-12-23,MISDEMEANOR,552.0,4,2014,12,1
2014-12-23,VIOLATION,134.0,4,2014,12,1
2014-12-23,FELONY,404.0,4,2014,12,1
2014-12-24,MISDEMEANOR,478.0,4,2014,12,2
2014-12-24,FELONY,350.0,4,2014,12,2
2014-12-24,VIOLATION,121.0,4,2014,12,2
2014-12-25,VIOLATION,123.0,4,2014,12,3
2014-12-25,MISDEMEANOR,449.0,4,2014,12,3
2014-12-25,FELONY,270.0,4,2014,12,3
2014-12-26,FELONY,321.0,4,2014,12,4
2014-12-26,MISDEMEANOR,505.0,4,2014,12,4
2014-12-26,VIOLATION,148.0,4,2014,12,4
2014-12-27,MISDEMEANOR,504.0,4,2014,12,5
2014-12-27,VIOLATION,142.0,4,2014,12,5
2014-12-27,FELONY,359.0,4,2014,12,5
2014-12-28,VIOLATION,143.0,4,2014,12,6
2014-12-28,FELONY,306.0,4,2014,12,6
2014-12-28,MISDEMEANOR,480.0,4,2014,12,6
2014-12-29,MISDEMEANOR,473.0,4,2014,12,0
2014-12-29,VIOLATION,139.0,4,2014,12,0
2014-12-29,FELONY,350.0,4,2014,12,0
2014-12-30,FELONY,342.0,4,2014,12,1
2014-12-30,VIOLATION,145.0,4,2014,12,1
2014-12-30,MISDEMEANOR,496.0,4,2014,12,1
2014-12-31,MISDEMEANOR,468.0,4,2014,12,2
2014-12-31,VIOLATION,133.0,4,2014,12,2
2014-12-31,FELONY,325.0,4,2014,12,2
2015-01-01,VIOLATION,164.0,1,2015,1,3
2015-01-01,FELONY,530.0,1,2015,1,3
2015-01-01,MISDEMEANOR,1077.0,1,2015,1,3
2015-01-02,MISDEMEANOR,519.0,1,2015,1,4
2015-01-02,FELONY,374.0,1,2015,1,4
2015-01-02,VIOLATION,136.0,1,2015,1,4
2015-01-03,MISDEMEANOR,499.0,1,2015,1,5
2015-01-03,FELONY,358.0,1,2015,1,5
2015-01-03,VIOLATION,143.0,1,2015,1,5
2015-01-04,VIOLATION,110.0,1,2015,1,6
2015-01-04,MISDEMEANOR,478.0,1,2015,1,6
2015-01-04,FELONY,289.0,1,2015,1,6
2015-01-05,VIOLATION,147.0,1,2015,1,0
2015-01-05,MISDEMEANOR,550.0,1,2015,1,0
2015-01-05,FELONY,346.0,1,2015,1,0
2015-01-06,MISDEMEANOR,504.0,1,2015,1,1
2015-01-06,VIOLATION,115.0,1,2015,1,1
2015-01-06,FELONY,326.0,1,2015,1,1
2015-01-07,MISDEMEANOR,498.0,1,2015,1,2
2015-01-07,FELONY,319.0,1,2015,1,2
2015-01-07,VIOLATION,141.0,1,2015,1,2
2015-01-08,FELONY,319.0,1,2015,1,3
2015-01-08,MISDEMEANOR,527.0,1,2015,1,3
2015-01-08,VIOLATION,147.0,1,2015,1,3
2015-01-09,FELONY,365.0,1,2015,1,4
2015-01-09,VIOLATION,139.0,1,2015,1,4
2015-01-09,MISDEMEANOR,620.0,1,2015,1,4
2015-01-10,VIOLATION,123.0,1,2015,1,5
2015-01-10,MISDEMEANOR,609.0,1,2015,1,5
2015-01-10,FELONY,325.0,1,2015,1,5
2015-01-11,MISDEMEANOR,519.0,1,2015,1,6
2015-01-11,VIOLATION,135.0,1,2015,1,6
2015-01-11,FELONY,357.0,1,2015,1,6
2015-01-12,FELONY,365.0,1,2015,1,0
2015-01-12,VIOLATION,165.0,1,2015,1,0
2015-01-12,MISDEMEANOR,520.0,1,2015,1,0
2015-01-13,FELONY,353.0,1,2015,1,1
2015-01-13,VIOLATION,155.0,1,2015,1,1
2015-01-13,MISDEMEANOR,693.0,1,2015,1,1
2015-01-14,VIOLATION,160.0,1,2015,1,2
2015-01-14,MISDEMEANOR,655.0,1,2015,1,2
2015-01-14,FELONY,398.0,1,2015,1,2
2015-01-15,FELONY,451.0,1,2015,1,3
2015-01-15,MISDEMEANOR,736.0,1,2015,1,3
2015-01-15,VIOLATION,154.0,1,2015,1,3
2015-01-16,FELONY,424.0,1,2015,1,4
2015-01-16,MISDEMEANOR,719.0,1,2015,1,4
2015-01-16,VIOLATION,156.0,1,2015,1,4
2015-01-17,VIOLATION,151.0,1,2015,1,5
2015-01-17,FELONY,394.0,1,2015,1,5
2015-01-17,MISDEMEANOR,724.0,1,2015,1,5
2015-01-18,FELONY,286.0,1,2015,1,6
2015-01-18,VIOLATION,127.0,1,2015,1,6
2015-01-18,MISDEMEANOR,560.0,1,2015,1,6
2015-01-19,FELONY,366.0,1,2015,1,0
2015-01-19,MISDEMEANOR,580.0,1,2015,1,0
2015-01-19,VIOLATION,140.0,1,2015,1,0
2015-01-20,VIOLATION,157.0,1,2015,1,1
2015-01-20,FELONY,409.0,1,2015,1,1
2015-01-20,MISDEMEANOR,687.0,1,2015,1,1
2015-01-21,FELONY,377.0,1,2015,1,2
2015-01-21,VIOLATION,164.0,1,2015,1,2
2015-01-21,MISDEMEANOR,668.0,1,2015,1,2
2015-01-22,VIOLATION,144.0,1,2015,1,3
2015-01-22,MISDEMEANOR,698.0,1,2015,1,3
2015-01-22,FELONY,419.0,1,2015,1,3
2015-01-23,VIOLATION,165.0,1,2015,1,4
2015-01-23,MISDEMEANOR,748.0,1,2015,1,4
2015-01-23,FELONY,422.0,1,2015,1,4
2015-01-24,VIOLATION,115.0,1,2015,1,5
2015-01-24,MISDEMEANOR,607.0,1,2015,1,5
2015-01-24,FELONY,354.0,1,2015,1,5
2015-01-25,VIOLATION,128.0,1,2015,1,6
2015-01-25,FELONY,356.0,1,2015,1,6
2015-01-25,MISDEMEANOR,616.0,1,2015,1,6
2015-01-26,FELONY,339.0,1,2015,1,0
2015-01-26,VIOLATION,129.0,1,2015,1,0
2015-01-26,MISDEMEANOR,451.0,1,2015,1,0
2015-01-27,MISDEMEANOR,429.0,1,2015,1,1
2015-01-27,FELONY,249.0,1,2015,1,1
2015-01-27,VIOLATION,125.0,1,2015,1,1
2015-01-28,MISDEMEANOR,577.0,1,2015,1,2
2015-01-28,VIOLATION,135.0,1,2015,1,2
2015-01-28,FELONY,345.0,1,2015,1,2
2015-01-29,VIOLATION,146.0,1,2015,1,3
2015-01-29,MISDEMEANOR,552.0,1,2015,1,3
2015-01-29,FELONY,352.0,1,2015,1,3
2015-01-30,FELONY,376.0,1,2015,1,4
2015-01-30,VIOLATION,139.0,1,2015,1,4
2015-01-30,MISDEMEANOR,622.0,1,2015,1,4
2015-01-31,VIOLATION,109.0,1,2015,1,5
2015-01-31,MISDEMEANOR,613.0,1,2015,1,5
2015-01-31,FELONY,315.0,1,2015,1,5
2015-02-01,MISDEMEANOR,772.0,1,2015,2,6
2015-02-01,VIOLATION,148.0,1,2015,2,6
2015-02-01,FELONY,374.0,1,2015,2,6
2015-02-02,MISDEMEANOR,465.0,1,2015,2,0
2015-02-02,VIOLATION,133.0,1,2015,2,0
2015-02-02,FELONY,282.0,1,2015,2,0
2015-02-03,FELONY,319.0,1,2015,2,1
2015-02-03,VIOLATION,123.0,1,2015,2,1
2015-02-03,MISDEMEANOR,506.0,1,2015,2,1
2015-02-04,MISDEMEANOR,708.0,1,2015,2,2
2015-02-04,VIOLATION,158.0,1,2015,2,2
2015-02-04,FELONY,336.0,1,2015,2,2
2015-02-05,FELONY,390.0,1,2015,2,3
2015-02-05,VIOLATION,149.0,1,2015,2,3
2015-02-05,MISDEMEANOR,586.0,1,2015,2,3
2015-02-06,VIOLATION,156.0,1,2015,2,4
2015-02-06,FELONY,392.0,1,2015,2,4
2015-02-06,MISDEMEANOR,661.0,1,2015,2,4
2015-02-07,FELONY,338.0,1,2015,2,5
2015-02-07,VIOLATION,151.0,1,2015,2,5
2015-02-07,MISDEMEANOR,671.0,1,2015,2,5
2015-02-08,MISDEMEANOR,581.0,1,2015,2,6
2015-02-08,VIOLATION,135.0,1,2015,2,6
2015-02-08,FELONY,307.0,1,2015,2,6
2015-02-09,MISDEMEANOR,524.0,1,2015,2,0
2015-02-09,FELONY,316.0,1,2015,2,0
2015-02-09,VIOLATION,145.0,1,2015,2,0
2015-02-10,VIOLATION,142.0,1,2015,2,1
2015-02-10,MISDEMEANOR,645.0,1,2015,2,1
2015-02-10,FELONY,346.0,1,2015,2,1
2015-02-11,FELONY,368.0,1,2015,2,2
2015-02-11,MISDEMEANOR,667.0,1,2015,2,2
2015-02-11,VIOLATION,137.0,1,2015,2,2
2015-02-12,VIOLATION,148.0,1,2015,2,3
2015-02-12,MISDEMEANOR,655.0,1,2015,2,3
2015-02-12,FELONY,376.0,1,2015,2,3
2015-02-13,FELONY,375.0,1,2015,2,4
2015-02-13,VIOLATION,146.0,1,2015,2,4
2015-02-13,MISDEMEANOR,628.0,1,2015,2,4
2015-02-14,VIOLATION,139.0,1,2015,2,5
2015-02-14,FELONY,389.0,1,2015,2,5
2015-02-14,MISDEMEANOR,668.0,1,2015,2,5
2015-02-15,FELONY,304.0,1,2015,2,6
2015-02-15,MISDEMEANOR,615.0,1,2015,2,6
2015-02-15,VIOLATION,141.0,1,2015,2,6
2015-02-16,VIOLATION,146.0,1,2015,2,0
2015-02-16,FELONY,274.0,1,2015,2,0
2015-02-16,MISDEMEANOR,539.0,1,2015,2,0
2015-02-17,FELONY,334.0,1,2015,2,1
2015-02-17,VIOLATION,115.0,1,2015,2,1
2015-02-17,MISDEMEANOR,584.0,1,2015,2,1
2015-02-18,FELONY,375.0,1,2015,2,2
2015-02-18,VIOLATION,158.0,1,2015,2,2
2015-02-18,MISDEMEANOR,660.0,1,2015,2,2
2015-02-19,FELONY,328.0,1,2015,2,3
2015-02-19,MISDEMEANOR,563.0,1,2015,2,3
2015-02-19,VIOLATION,138.0,1,2015,2,3
2015-02-20,FELONY,371.0,1,2015,2,4
2015-02-20,MISDEMEANOR,645.0,1,2015,2,4
2015-02-20,VIOLATION,130.0,1,2015,2,4
2015-02-21,FELONY,333.0,1,2015,2,5
2015-02-21,VIOLATION,153.0,1,2015,2,5
2015-02-21,MISDEMEANOR,631.0,1,2015,2,5
2015-02-22,FELONY,302.0,1,2015,2,6
2015-02-22,VIOLATION,131.0,1,2015,2,6
2015-02-22,MISDEMEANOR,556.0,1,2015,2,6
2015-02-23,MISDEMEANOR,534.0,1,2015,2,0
2015-02-23,VIOLATION,131.0,1,2015,2,0
2015-02-23,FELONY,317.0,1,2015,2,0
2015-02-24,MISDEMEANOR,575.0,1,2015,2,1
2015-02-24,VIOLATION,134.0,1,2015,2,1
2015-02-24,FELONY,307.0,1,2015,2,1
2015-02-25,FELONY,416.0,1,2015,2,2
2015-02-25,VIOLATION,154.0,1,2015,2,2
2015-02-25,MISDEMEANOR,623.0,1,2015,2,2
2015-02-26,MISDEMEANOR,636.0,1,2015,2,3
2015-02-26,VIOLATION,163.0,1,2015,2,3
2015-02-26,FELONY,369.0,1,2015,2,3
2015-02-27,MISDEMEANOR,717.0,1,2015,2,4
2015-02-27,FELONY,383.0,1,2015,2,4
2015-02-27,VIOLATION,148.0,1,2015,2,4
2015-02-28,MISDEMEANOR,671.0,1,2015,2,5
2015-02-28,FELONY,358.0,1,2015,2,5
2015-02-28,VIOLATION,137.0,1,2015,2,5
2015-03-01,FELONY,366.0,1,2015,3,6
2015-03-01,MISDEMEANOR,790.0,1,2015,3,6
2015-03-01,VIOLATION,155.0,1,2015,3,6
2015-03-02,FELONY,344.0,1,2015,3,0
2015-03-02,VIOLATION,181.0,1,2015,3,0
2015-03-02,MISDEMEANOR,589.0,1,2015,3,0
2015-03-03,MISDEMEANOR,616.0,1,2015,3,1
2015-03-03,FELONY,359.0,1,2015,3,1
2015-03-03,VIOLATION,146.0,1,2015,3,1
2015-03-04,MISDEMEANOR,620.0,1,2015,3,2
2015-03-04,FELONY,376.0,1,2015,3,2
2015-03-04,VIOLATION,178.0,1,2015,3,2
2015-03-05,FELONY,318.0,1,2015,3,3
2015-03-05,VIOLATION,146.0,1,2015,3,3
2015-03-05,MISDEMEANOR,594.0,1,2015,3,3
2015-03-06,MISDEMEANOR,698.0,1,2015,3,4
2015-03-06,FELONY,367.0,1,2015,3,4
2015-03-06,VIOLATION,151.0,1,2015,3,4
2015-03-07,VIOLATION,135.0,1,2015,3,5
2015-03-07,MISDEMEANOR,741.0,1,2015,3,5
2015-03-07,FELONY,353.0,1,2015,3,5
2015-03-08,MISDEMEANOR,596.0,1,2015,3,6
2015-03-08,VIOLATION,152.0,1,2015,3,6
2015-03-08,FELONY,341.0,1,2015,3,6
2015-03-09,FELONY,383.0,1,2015,3,0
2015-03-09,MISDEMEANOR,712.0,1,2015,3,0
2015-03-09,VIOLATION,198.0,1,2015,3,0
2015-03-10,MISDEMEANOR,722.0,1,2015,3,1
2015-03-10,VIOLATION,191.0,1,2015,3,1
2015-03-10,FELONY,385.0,1,2015,3,1
2015-03-11,VIOLATION,150.0,1,2015,3,2
2015-03-11,FELONY,405.0,1,2015,3,2
2015-03-11,MISDEMEANOR,718.0,1,2015,3,2
2015-03-12,VIOLATION,163.0,1,2015,3,3
2015-03-12,MISDEMEANOR,733.0,1,2015,3,3
2015-03-12,FELONY,378.0,1,2015,3,3
2015-03-13,VIOLATION,166.0,1,2015,3,4
2015-03-13,FELONY,388.0,1,2015,3,4
2015-03-13,MISDEMEANOR,776.0,1,2015,3,4
2015-03-14,FELONY,405.0,1,2015,3,5
2015-03-14,MISDEMEANOR,718.0,1,2015,3,5
2015-03-14,VIOLATION,148.0,1,2015,3,5
2015-03-15,VIOLATION,166.0,1,2015,3,6
2015-03-15,MISDEMEANOR,776.0,1,2015,3,6
2015-03-15,FELONY,344.0,1,2015,3,6
2015-03-16,FELONY,357.0,1,2015,3,0
2015-03-16,MISDEMEANOR,653.0,1,2015,3,0
2015-03-16,VIOLATION,193.0,1,2015,3,0
2015-03-17,FELONY,388.0,1,2015,3,1
2015-03-17,MISDEMEANOR,758.0,1,2015,3,1
2015-03-17,VIOLATION,163.0,1,2015,3,1
2015-03-18,FELONY,356.0,1,2015,3,2
2015-03-18,VIOLATION,153.0,1,2015,3,2
2015-03-18,MISDEMEANOR,770.0,1,2015,3,2
2015-03-19,FELONY,396.0,1,2015,3,3
2015-03-19,MISDEMEANOR,673.0,1,2015,3,3
2015-03-19,VIOLATION,151.0,1,2015,3,3
2015-03-20,VIOLATION,133.0,1,2015,3,4
2015-03-20,FELONY,358.0,1,2015,3,4
2015-03-20,MISDEMEANOR,703.0,1,2015,3,4
2015-03-21,VIOLATION,125.0,1,2015,3,5
2015-03-21,MISDEMEANOR,770.0,1,2015,3,5
2015-03-21,FELONY,358.0,1,2015,3,5
2015-03-22,MISDEMEANOR,705.0,1,2015,3,6
2015-03-22,FELONY,305.0,1,2015,3,6
2015-03-22,VIOLATION,117.0,1,2015,3,6
2015-03-23,FELONY,321.0,1,2015,3,0
2015-03-23,MISDEMEANOR,663.0,1,2015,3,0
2015-03-23,VIOLATION,154.0,1,2015,3,0
2015-03-24,FELONY,349.0,1,2015,3,1
2015-03-24,MISDEMEANOR,667.0,1,2015,3,1
2015-03-24,VIOLATION,150.0,1,2015,3,1
2015-03-25,FELONY,366.0,1,2015,3,2
2015-03-25,MISDEMEANOR,704.0,1,2015,3,2
2015-03-25,VIOLATION,178.0,1,2015,3,2
2015-03-26,MISDEMEANOR,685.0,1,2015,3,3
2015-03-26,VIOLATION,168.0,1,2015,3,3
2015-03-26,FELONY,353.0,1,2015,3,3
2015-03-27,FELONY,418.0,1,2015,3,4
2015-03-27,VIOLATION,142.0,1,2015,3,4
2015-03-27,MISDEMEANOR,750.0,1,2015,3,4
2015-03-28,FELONY,403.0,1,2015,3,5
2015-03-28,MISDEMEANOR,683.0,1,2015,3,5
2015-03-28,VIOLATION,132.0,1,2015,3,5
2015-03-29,FELONY,330.0,1,2015,3,6
2015-03-29,VIOLATION,135.0,1,2015,3,6
2015-03-29,MISDEMEANOR,657.0,1,2015,3,6
2015-03-30,VIOLATION,170.0,1,2015,3,0
2015-03-30,FELONY,345.0,1,2015,3,0
2015-03-30,MISDEMEANOR,650.0,1,2015,3,0
2015-03-31,FELONY,401.0,1,2015,3,1
2015-03-31,MISDEMEANOR,616.0,1,2015,3,1
2015-03-31,VIOLATION,154.0,1,2015,3,1
2015-04-01,VIOLATION,183.0,2,2015,4,2
2015-04-01,MISDEMEANOR,1133.0,2,2015,4,2
2015-04-01,FELONY,475.0,2,2015,4,2
2015-04-02,MISDEMEANOR,824.0,2,2015,4,3
2015-04-02,VIOLATION,170.0,2,2015,4,3
2015-04-02,FELONY,396.0,2,2015,4,3
2015-04-03,FELONY,437.0,2,2015,4,4
2015-04-03,VIOLATION,170.0,2,2015,4,4
2015-04-03,MISDEMEANOR,755.0,2,2015,4,4
2015-04-04,VIOLATION,142.0,2,2015,4,5
2015-04-04,MISDEMEANOR,793.0,2,2015,4,5
2015-04-04,FELONY,382.0,2,2015,4,5
2015-04-05,MISDEMEANOR,584.0,2,2015,4,6
2015-04-05,FELONY,283.0,2,2015,4,6
2015-04-05,VIOLATION,145.0,2,2015,4,6
2015-04-06,MISDEMEANOR,672.0,2,2015,4,0
2015-04-06,FELONY,386.0,2,2015,4,0
2015-04-06,VIOLATION,136.0,2,2015,4,0
2015-04-07,FELONY,354.0,2,2015,4,1
2015-04-07,VIOLATION,155.0,2,2015,4,1
2015-04-07,MISDEMEANOR,684.0,2,2015,4,1
2015-04-08,FELONY,333.0,2,2015,4,2
2015-04-08,MISDEMEANOR,768.0,2,2015,4,2
2015-04-08,VIOLATION,146.0,2,2015,4,2
2015-04-09,MISDEMEANOR,665.0,2,2015,4,3
2015-04-09,FELONY,375.0,2,2015,4,3
2015-04-09,VIOLATION,151.0,2,2015,4,3
2015-04-10,FELONY,383.0,2,2015,4,4
2015-04-10,MISDEMEANOR,751.0,2,2015,4,4
2015-04-10,VIOLATION,163.0,2,2015,4,4
2015-04-11,MISDEMEANOR,722.0,2,2015,4,5
2015-04-11,VIOLATION,121.0,2,2015,4,5
